"title","genre","year","num_injured","num_deaths"
"buffy the vampire slayer: chaos bleeds","action",2003,0,3
"buffy the vampire slayer: chaos bleeds","action",2003,8,7
"clannad","adventure",2008,27,9
"clannad","adventure",2008,26,22
"clannad","adventure",2008,1,6
"clannad","adventure",2008,21,5
"clannad","adventure",2008,2,6
"brothers conflict: passion pink","action",2012,3,4
"brothers conflict: passion pink","action",2012,8,3
"brothers conflict: passion pink","action",2012,2,27
"brothers conflict: passion pink","action",2012,1,7
"brothers conflict: passion pink","action",2012,3,7
"brothers conflict: passion pink","action",2012,70,12
"brothers conflict: passion pink","action",2012,1,6
"brothers conflict: passion pink","action",2012,3,7
"brothers conflict: passion pink","action",2012,0,5
"kuryuu youma gakuenki recharge","adventure",2006,1,3
"kuryuu youma gakuenki recharge","adventure",2006,10,4
"kuryuu youma gakuenki recharge","adventure",2006,0,3
"kuryuu youma gakuenki recharge","adventure",2006,5,6
"kuryuu youma gakuenki recharge","adventure",2006,2,7
"kuryuu youma gakuenki recharge","adventure",2006,0,8
"my frogger: toy trials","action",2006,1,3
"my frogger: toy trials","action",2006,10,4
"my frogger: toy trials","action",2006,0,3
"my frogger: toy trials","action",2006,5,6
"my frogger: toy trials","action",2006,2,7
"my frogger: toy trials","action",2006,0,8
"jet grind radio","action",2003,0,3
"jet grind radio","action",2003,8,7
"strike witches: aoi no dengekisen - shin taichou funtousuru!","action",2009,0,5
"strike witches: aoi no dengekisen - shin taichou funtousuru!","action",2009,2,3
"strike witches: aoi no dengekisen - shin taichou funtousuru!","action",2009,1,4
"strike witches: aoi no dengekisen - shin taichou funtousuru!","action",2009,31,13
"strike witches: aoi no dengekisen - shin taichou funtousuru!","action",2009,4,14
"strike witches: aoi no dengekisen - shin taichou funtousuru!","action",2009,3,8
"3ds classic collection","misc",2016,0,5
"3ds classic collection","misc",2016,3,3
"3ds classic collection","misc",2016,11,5
"3ds classic collection","misc",2016,53,49
"3ds classic collection","misc",2016,14,3
"3ds classic collection","misc",2016,2,6
"baldur's gate: dark alliance","role-playing",2004,7,5
"grid autosport","racing",2014,1,5
"grid autosport","racing",2014,13,6
"grid autosport","racing",2014,12,3
"grid autosport","racing",2014,2,4
"the adventures of lomax","platform",1996,1,6
"neverwinter nights diamond","role-playing",2004,7,5
"divinity ii: flames of vengeance","role-playing",2010,546,58
"divinity ii: flames of vengeance","role-playing",2010,2,9
"under the skin","action",2004,7,5
"battlefield 2142","shooter",2006,1,3
"battlefield 2142","shooter",2006,10,4
"battlefield 2142","shooter",2006,0,3
"battlefield 2142","shooter",2006,5,6
"battlefield 2142","shooter",2006,2,7
"battlefield 2142","shooter",2006,0,8
"kabu trader shun","action",2007,46,7
"kabu trader shun","action",2007,4,9
"kabu trader shun","action",2007,1,6
"kabu trader shun","action",2007,23,32
"kabu trader shun","action",2007,4,6
"air conflicts: secret wars","simulation",2011,22,12
"air conflicts: secret wars","simulation",2011,20,26
"air conflicts: secret wars","simulation",2011,0,3
"air conflicts: secret wars","simulation",2011,1,8
"air conflicts: secret wars","simulation",2011,7,5
"air conflicts: secret wars","simulation",2011,13,6
"poy poy","action",1997,2,5
"poy poy","action",1997,3,4
"hermie hopperhead: scrap panic","platform",1995,0,6
"lost planet 2","shooter",2010,546,58
"lost planet 2","shooter",2010,2,9
"nhl 07","sports",2006,1,3
"nhl 07","sports",2006,10,4
"nhl 07","sports",2006,0,3
"nhl 07","sports",2006,5,6
"nhl 07","sports",2006,2,7
"nhl 07","sports",2006,0,8
"drummania 7th mix","simulation",2001,4,5
"amnesia world","adventure",2014,1,5
"amnesia world","adventure",2014,13,6
"amnesia world","adventure",2014,12,3
"amnesia world","adventure",2014,2,4
"captain morgane and the golden turtle","adventure",2012,3,4
"captain morgane and the golden turtle","adventure",2012,8,3
"captain morgane and the golden turtle","adventure",2012,2,27
"captain morgane and the golden turtle","adventure",2012,1,7
"captain morgane and the golden turtle","adventure",2012,3,7
"captain morgane and the golden turtle","adventure",2012,70,12
"captain morgane and the golden turtle","adventure",2012,1,6
"captain morgane and the golden turtle","adventure",2012,3,7
"captain morgane and the golden turtle","adventure",2012,0,5
"bully: scholarship edition","action",2008,27,9
"bully: scholarship edition","action",2008,26,22
"bully: scholarship edition","action",2008,1,6
"bully: scholarship edition","action",2008,21,5
"bully: scholarship edition","action",2008,2,6
"my ballet studio","simulation",2009,0,5
"my ballet studio","simulation",2009,2,3
"my ballet studio","simulation",2009,1,4
"my ballet studio","simulation",2009,31,13
"my ballet studio","simulation",2009,4,14
"my ballet studio","simulation",2009,3,8
"guild wars","role-playing",2005,5,10
"guild wars","role-playing",2005,4,7
"clannad: mitsumi mamoru sakamichi de - gekan","adventure",2010,546,58
"clannad: mitsumi mamoru sakamichi de - gekan","adventure",2010,2,9
"archer maclean presents: pool paradise","sports",2004,7,5
"sengoku efuda yuugi: hototogisu tairan","strategy",2010,546,58
"sengoku efuda yuugi: hototogisu tairan","strategy",2010,2,9
"battlezone","shooter",2006,1,3
"battlezone","shooter",2006,10,4
"battlezone","shooter",2006,0,3
"battlezone","shooter",2006,5,6
"battlezone","shooter",2006,2,7
"battlezone","shooter",2006,0,8
"ookiku furikabutte: honto no ace ni nareru kamo","sports",2007,46,7
"ookiku furikabutte: honto no ace ni nareru kamo","sports",2007,4,9
"ookiku furikabutte: honto no ace ni nareru kamo","sports",2007,1,6
"ookiku furikabutte: honto no ace ni nareru kamo","sports",2007,23,32
"ookiku furikabutte: honto no ace ni nareru kamo","sports",2007,4,6
"medal of honor: vanguard","shooter",2007,46,7
"medal of honor: vanguard","shooter",2007,4,9
"medal of honor: vanguard","shooter",2007,1,6
"medal of honor: vanguard","shooter",2007,23,32
"medal of honor: vanguard","shooter",2007,4,6
"touch shot! love application","adventure",2012,3,4
"touch shot! love application","adventure",2012,8,3
"touch shot! love application","adventure",2012,2,27
"touch shot! love application","adventure",2012,1,7
"touch shot! love application","adventure",2012,3,7
"touch shot! love application","adventure",2012,70,12
"touch shot! love application","adventure",2012,1,6
"touch shot! love application","adventure",2012,3,7
"touch shot! love application","adventure",2012,0,5
"nanotek warrior","shooter",1997,2,5
"nanotek warrior","shooter",1997,3,4
"galileo","adventure",2008,27,9
"galileo","adventure",2008,26,22
"galileo","adventure",2008,1,6
"galileo","adventure",2008,21,5
"galileo","adventure",2008,2,6
"cake mania: baker's challenge","puzzle",2008,27,9
"cake mania: baker's challenge","puzzle",2008,26,22
"cake mania: baker's challenge","puzzle",2008,1,6
"cake mania: baker's challenge","puzzle",2008,21,5
"cake mania: baker's challenge","puzzle",2008,2,6
"captain tsubasa j: the way to world youth","sports",1995,0,6
"super monkey ball adventure","platform",2006,1,3
"super monkey ball adventure","platform",2006,10,4
"super monkey ball adventure","platform",2006,0,3
"super monkey ball adventure","platform",2006,5,6
"super monkey ball adventure","platform",2006,2,7
"super monkey ball adventure","platform",2006,0,8
"alien breed trilogy","shooter",2011,22,12
"alien breed trilogy","shooter",2011,20,26
"alien breed trilogy","shooter",2011,0,3
"alien breed trilogy","shooter",2011,1,8
"alien breed trilogy","shooter",2011,7,5
"alien breed trilogy","shooter",2011,13,6
"himoutou! umaru-chan: himoutou ikusei keikaku","simulation",2015,21,14
"himoutou! umaru-chan: himoutou ikusei keikaku","simulation",2015,9,3
"himoutou! umaru-chan: himoutou ikusei keikaku","simulation",2015,0,3
"himoutou! umaru-chan: himoutou ikusei keikaku","simulation",2015,9,9
"himoutou! umaru-chan: himoutou ikusei keikaku","simulation",2015,2,5
"himoutou! umaru-chan: himoutou ikusei keikaku","simulation",2015,1,9
"himoutou! umaru-chan: himoutou ikusei keikaku","simulation",2015,1,3
"sengoku basara: sanada yukimura-den","action",2016,0,5
"sengoku basara: sanada yukimura-den","action",2016,3,3
"sengoku basara: sanada yukimura-den","action",2016,11,5
"sengoku basara: sanada yukimura-den","action",2016,53,49
"sengoku basara: sanada yukimura-den","action",2016,14,3
"sengoku basara: sanada yukimura-den","action",2016,2,6
"cid the dummy","platform",2009,0,5
"cid the dummy","platform",2009,2,3
"cid the dummy","platform",2009,1,4
"cid the dummy","platform",2009,31,13
"cid the dummy","platform",2009,4,14
"cid the dummy","platform",2009,3,8
"kisuato","adventure",2015,21,14
"kisuato","adventure",2015,9,3
"kisuato","adventure",2015,0,3
"kisuato","adventure",2015,9,9
"kisuato","adventure",2015,2,5
"kisuato","adventure",2015,1,9
"kisuato","adventure",2015,1,3
"madden nfl 07","sports",2006,1,3
"madden nfl 07","sports",2006,10,4
"madden nfl 07","sports",2006,0,3
"madden nfl 07","sports",2006,5,6
"madden nfl 07","sports",2006,2,7
"madden nfl 07","sports",2006,0,8
"renegade racers","racing",1999,3,5
"renegade racers","racing",1999,0,7
"renegade racers","racing",1999,7,8
"renegade racers","racing",1999,13,9
"renegade racers","racing",1999,24,13
"the legend of korra (3ds)","strategy",2014,1,5
"the legend of korra (3ds)","strategy",2014,13,6
"the legend of korra (3ds)","strategy",2014,12,3
"the legend of korra (3ds)","strategy",2014,2,4
"animates!","simulation",2007,46,7
"animates!","simulation",2007,4,9
"animates!","simulation",2007,1,6
"animates!","simulation",2007,23,32
"animates!","simulation",2007,4,6
"monster high 13 wishes","action",2013,8,12
"monster high 13 wishes","action",2013,0,7
"monster high 13 wishes","action",2013,3,6
"monster high 13 wishes","action",2013,0,5
"monster high 13 wishes","action",2013,2,5
"franklin the turtle","misc",2005,5,10
"franklin the turtle","misc",2005,4,7
"steins;gate 0","adventure",2015,21,14
"steins;gate 0","adventure",2015,9,3
"steins;gate 0","adventure",2015,0,3
"steins;gate 0","adventure",2015,9,9
"steins;gate 0","adventure",2015,2,5
"steins;gate 0","adventure",2015,1,9
"steins;gate 0","adventure",2015,1,3
"catan","strategy",2009,0,5
"catan","strategy",2009,2,3
"catan","strategy",2009,1,4
"catan","strategy",2009,31,13
"catan","strategy",2009,4,14
"catan","strategy",2009,3,8
"backyard nfl football","sports",2007,46,7
"backyard nfl football","sports",2007,4,9
"backyard nfl football","sports",2007,1,6
"backyard nfl football","sports",2007,23,32
"backyard nfl football","sports",2007,4,6
"captain morgane and the golden turtle","adventure",2012,3,4
"captain morgane and the golden turtle","adventure",2012,8,3
"captain morgane and the golden turtle","adventure",2012,2,27
"captain morgane and the golden turtle","adventure",2012,1,7
"captain morgane and the golden turtle","adventure",2012,3,7
"captain morgane and the golden turtle","adventure",2012,70,12
"captain morgane and the golden turtle","adventure",2012,1,6
"captain morgane and the golden turtle","adventure",2012,3,7
"captain morgane and the golden turtle","adventure",2012,0,5
"gauntlet / rampart","misc",2005,5,10
"gauntlet / rampart","misc",2005,4,7
"age of empires iii: gold edition","strategy",2007,46,7
"age of empires iii: gold edition","strategy",2007,4,9
"age of empires iii: gold edition","strategy",2007,1,6
"age of empires iii: gold edition","strategy",2007,23,32
"age of empires iii: gold edition","strategy",2007,4,6
"let's play ballerina","sports",2010,546,58
"let's play ballerina","sports",2010,2,9
"disney planes fire & rescue","action",2014,1,5
"disney planes fire & rescue","action",2014,13,6
"disney planes fire & rescue","action",2014,12,3
"disney planes fire & rescue","action",2014,2,4
"dream girl premier","misc",2015,21,14
"dream girl premier","misc",2015,9,3
"dream girl premier","misc",2015,0,3
"dream girl premier","misc",2015,9,9
"dream girl premier","misc",2015,2,5
"dream girl premier","misc",2015,1,9
"dream girl premier","misc",2015,1,3
"river king: wonderful journey","sports",2005,5,10
"river king: wonderful journey","sports",2005,4,7
"senran kagura: bon appétit!","misc",2014,1,5
"senran kagura: bon appétit!","misc",2014,13,6
"senran kagura: bon appétit!","misc",2014,12,3
"senran kagura: bon appétit!","misc",2014,2,4
"ducati moto","racing",2008,27,9
"ducati moto","racing",2008,26,22
"ducati moto","racing",2008,1,6
"ducati moto","racing",2008,21,5
"ducati moto","racing",2008,2,6
"justice league heroes: the flash","action",2006,1,3
"justice league heroes: the flash","action",2006,10,4
"justice league heroes: the flash","action",2006,0,3
"justice league heroes: the flash","action",2006,5,6
"justice league heroes: the flash","action",2006,2,7
"justice league heroes: the flash","action",2006,0,8
"pop cutie! street fashion simulation (jp sales)","simulation",2008,27,9
"pop cutie! street fashion simulation (jp sales)","simulation",2008,26,22
"pop cutie! street fashion simulation (jp sales)","simulation",2008,1,6
"pop cutie! street fashion simulation (jp sales)","simulation",2008,21,5
"pop cutie! street fashion simulation (jp sales)","simulation",2008,2,6
"the peanuts movie: snoopy's grand adventure","action",2015,21,14
"the peanuts movie: snoopy's grand adventure","action",2015,9,3
"the peanuts movie: snoopy's grand adventure","action",2015,0,3
"the peanuts movie: snoopy's grand adventure","action",2015,9,9
"the peanuts movie: snoopy's grand adventure","action",2015,2,5
"the peanuts movie: snoopy's grand adventure","action",2015,1,9
"the peanuts movie: snoopy's grand adventure","action",2015,1,3
"kawasaki snowmobiles","racing",2008,27,9
"kawasaki snowmobiles","racing",2008,26,22
"kawasaki snowmobiles","racing",2008,1,6
"kawasaki snowmobiles","racing",2008,21,5
"kawasaki snowmobiles","racing",2008,2,6
"dungeon siege ii","role-playing",2005,5,10
"dungeon siege ii","role-playing",2005,4,7
"bae yong-joon to manabu kankokugo ds","misc",2009,0,5
"bae yong-joon to manabu kankokugo ds","misc",2009,2,3
"bae yong-joon to manabu kankokugo ds","misc",2009,1,4
"bae yong-joon to manabu kankokugo ds","misc",2009,31,13
"bae yong-joon to manabu kankokugo ds","misc",2009,4,14
"bae yong-joon to manabu kankokugo ds","misc",2009,3,8
"world war ii combat: road to berlin","shooter",2006,1,3
"world war ii combat: road to berlin","shooter",2006,10,4
"world war ii combat: road to berlin","shooter",2006,0,3
"world war ii combat: road to berlin","shooter",2006,5,6
"world war ii combat: road to berlin","shooter",2006,2,7
"world war ii combat: road to berlin","shooter",2006,0,8
"metal saga","role-playing",2005,5,10
"metal saga","role-playing",2005,4,7
"imagine: sweet 16","simulation",2010,546,58
"imagine: sweet 16","simulation",2010,2,9
"swat 4","shooter",2005,5,10
"swat 4","shooter",2005,4,7
"last escort 2: shinya no amai toge","adventure",2008,27,9
"last escort 2: shinya no amai toge","adventure",2008,26,22
"last escort 2: shinya no amai toge","adventure",2008,1,6
"last escort 2: shinya no amai toge","adventure",2008,21,5
"last escort 2: shinya no amai toge","adventure",2008,2,6
"pop'n music 13 carnival","simulation",2006,1,3
"pop'n music 13 carnival","simulation",2006,10,4
"pop'n music 13 carnival","simulation",2006,0,3
"pop'n music 13 carnival","simulation",2006,5,6
"pop'n music 13 carnival","simulation",2006,2,7
"pop'n music 13 carnival","simulation",2006,0,8
