video_game_key,game_key,na_sales,eu_sales,jp_sales,other_sales,global_sales,date_key
14513,14513,0.0,0.02,0.0,0.0,0.03,"[12, 13, 52, 101, 102, 103]"
14514,14514,0.0,0.0,0.03,0.0,0.03,"[27, 28, 94, 95, 96]"
14515,14515,0.0,0.0,0.03,0.0,0.03,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
14516,14516,0.0,0.03,0.0,0.0,0.03,"[63, 64, 65, 66, 67, 68, 69]"
14517,14517,0.02,0.01,0.0,0.0,0.03,"[104, 105]"
14518,14518,0.02,0.01,0.0,0.0,0.03,
14519,14519,0.03,0.0,0.0,0.0,0.03,"[10, 97, 98, 99, 100]"
14520,14520,0.0,0.02,0.0,0.0,0.03,"[12, 13, 52, 101, 102, 103]"
14521,14521,0.0,0.0,0.03,0.0,0.03,"[35, 47, 48, 86, 87, 88]"
14522,14522,0.0,0.0,0.03,0.0,0.03,"[38, 39, 90, 91, 92, 93]"
14523,14523,0.0,0.0,0.03,0.0,0.03,"[35, 47, 48, 86, 87, 88]"
14524,14524,0.0,0.0,0.03,0.0,0.03,"[50, 89]"
14525,14525,0.0,0.0,0.03,0.0,0.03,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
14526,14526,0.0,0.0,0.03,0.0,0.03,"[27, 28, 94, 95, 96]"
14527,14527,0.0,0.0,0.03,0.0,0.03,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
14528,14528,0.0,0.02,0.0,0.01,0.03,"[50, 89]"
14529,14529,0.02,0.0,0.0,0.01,0.03,"[57, 58, 59, 60, 61, 62]"
14530,14530,0.0,0.02,0.0,0.0,0.03,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
14531,14531,0.0,0.0,0.03,0.0,0.03,"[12, 13, 52, 101, 102, 103]"
14532,14532,0.02,0.01,0.0,0.0,0.03,"[104, 105]"
14533,14533,0.03,0.0,0.0,0.0,0.03,"[27, 28, 94, 95, 96]"
14534,14534,0.0,0.0,0.03,0.0,0.03,"[63, 64, 65, 66, 67, 68, 69]"
14535,14535,0.0,0.0,0.03,0.0,0.03,"[35, 47, 48, 86, 87, 88]"
14536,14536,0.0,0.0,0.03,0.0,0.03,"[74, 75, 76, 77, 78]"
14537,14537,0.0,0.02,0.0,0.0,0.03,[108]
14538,14538,0.03,0.0,0.0,0.0,0.03,"[38, 39, 90, 91, 92, 93]"
14539,14539,0.0,0.02,0.0,0.0,0.03,"[35, 47, 48, 86, 87, 88]"
14540,14540,0.0,0.0,0.03,0.0,0.03,[121]
14541,14541,0.0,0.0,0.03,0.0,0.03,"[57, 58, 59, 60, 61, 62]"
14542,14542,0.0,0.0,0.03,0.0,0.03,"[35, 47, 48, 86, 87, 88]"
14543,14543,0.0,0.0,0.03,0.0,0.03,"[74, 75, 76, 77, 78]"
14544,14544,0.0,0.02,0.0,0.0,0.03,"[27, 28, 94, 95, 96]"
14545,14545,0.02,0.0,0.0,0.0,0.03,"[10, 97, 98, 99, 100]"
14546,14546,0.0,0.03,0.0,0.0,0.03,"[50, 89]"
14547,14547,0.0,0.0,0.03,0.0,0.03,"[63, 64, 65, 66, 67, 68, 69]"
14548,14548,0.03,0.0,0.0,0.0,0.03,"[12, 13, 52, 101, 102, 103]"
14549,14549,0.0,0.02,0.0,0.01,0.03,"[35, 47, 48, 86, 87, 88]"
14550,14550,0.0,0.02,0.0,0.0,0.03,"[74, 75, 76, 77, 78]"
14551,14551,0.0,0.02,0.0,0.0,0.03,"[27, 28, 94, 95, 96]"
14552,14552,0.0,0.0,0.03,0.0,0.03,"[38, 39, 90, 91, 92, 93]"
14553,14553,0.02,0.01,0.0,0.0,0.03,
14554,14554,0.0,0.0,0.03,0.0,0.03,"[27, 28, 94, 95, 96]"
14555,14555,0.0,0.0,0.03,0.0,0.03,"[35, 47, 48, 86, 87, 88]"
14556,14556,0.0,0.0,0.03,0.0,0.03,"[35, 47, 48, 86, 87, 88]"
14557,14557,0.0,0.02,0.0,0.01,0.03,"[27, 28, 94, 95, 96]"
14558,14558,0.02,0.01,0.0,0.0,0.03,"[115, 116, 117]"
14559,14559,0.02,0.01,0.0,0.0,0.03,"[43, 107]"
14560,14560,0.01,0.01,0.0,0.0,0.03,"[104, 105]"
14561,14561,0.0,0.0,0.03,0.0,0.03,"[35, 47, 48, 86, 87, 88]"
14562,14562,0.03,0.0,0.0,0.0,0.03,"[38, 39, 90, 91, 92, 93]"
14563,14563,0.02,0.01,0.0,0.0,0.03,"[118, 119]"
14564,14564,0.02,0.01,0.0,0.0,0.03,"[43, 107]"
14565,14565,0.0,0.0,0.03,0.0,0.03,"[10, 97, 98, 99, 100]"
14566,14566,0.01,0.01,0.0,0.0,0.03,"[57, 58, 59, 60, 61, 62]"
14567,14567,0.0,0.0,0.03,0.0,0.03,"[35, 47, 48, 86, 87, 88]"
14568,14568,0.0,0.0,0.03,0.0,0.03,"[10, 97, 98, 99, 100]"
14569,14569,0.0,0.02,0.0,0.0,0.03,"[35, 47, 48, 86, 87, 88]"
14570,14570,0.0,0.02,0.0,0.0,0.03,"[43, 107]"
14571,14571,0.02,0.01,0.0,0.0,0.03,"[43, 107]"
14572,14572,0.02,0.01,0.0,0.0,0.03,"[12, 13, 52, 101, 102, 103]"
14573,14573,0.02,0.01,0.0,0.0,0.03,"[43, 107]"
14574,14574,0.0,0.02,0.0,0.0,0.03,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
14575,14575,0.0,0.0,0.03,0.0,0.03,"[35, 47, 48, 86, 87, 88]"
14576,14576,0.0,0.02,0.0,0.0,0.03,"[27, 28, 94, 95, 96]"
14577,14577,0.0,0.02,0.0,0.01,0.03,"[12, 13, 52, 101, 102, 103]"
14578,14578,0.02,0.01,0.0,0.0,0.03,"[12, 13, 52, 101, 102, 103]"
14579,14579,0.02,0.01,0.0,0.0,0.03,
14580,14580,0.0,0.02,0.0,0.0,0.03,"[38, 39, 90, 91, 92, 93]"
14581,14581,0.03,0.0,0.0,0.0,0.03,"[10, 97, 98, 99, 100]"
14582,14582,0.0,0.0,0.03,0.0,0.03,"[38, 39, 90, 91, 92, 93]"
14583,14583,0.0,0.0,0.03,0.0,0.03,"[35, 47, 48, 86, 87, 88]"
14584,14584,0.0,0.0,0.03,0.0,0.03,"[10, 97, 98, 99, 100]"
14585,14585,0.02,0.01,0.0,0.0,0.03,"[104, 105]"
14586,14586,0.0,0.02,0.0,0.0,0.03,"[57, 58, 59, 60, 61, 62]"
14587,14587,0.0,0.0,0.03,0.0,0.03,"[38, 39, 90, 91, 92, 93]"
14588,14588,0.0,0.0,0.03,0.0,0.03,"[38, 39, 90, 91, 92, 93]"
14589,14589,0.0,0.0,0.03,0.0,0.03,[121]
14590,14590,0.0,0.02,0.0,0.0,0.03,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
14591,14591,0.0,0.02,0.0,0.01,0.03,"[43, 107]"
14592,14592,0.0,0.0,0.03,0.0,0.03,"[38, 39, 90, 91, 92, 93]"
14593,14593,0.0,0.0,0.03,0.0,0.03,[108]
14594,14594,0.0,0.0,0.03,0.0,0.03,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
14595,14595,0.02,0.0,0.0,0.0,0.03,"[35, 47, 48, 86, 87, 88]"
14596,14596,0.0,0.0,0.03,0.0,0.03,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
14597,14597,0.01,0.01,0.0,0.0,0.03,"[12, 13, 52, 101, 102, 103]"
14598,14598,0.01,0.0,0.01,0.0,0.03,"[43, 107]"
14599,14599,0.0,0.0,0.03,0.0,0.03,"[10, 97, 98, 99, 100]"
14600,14600,0.0,0.02,0.0,0.0,0.03,"[38, 39, 90, 91, 92, 93]"
14601,14601,0.02,0.0,0.0,0.0,0.03,"[38, 39, 90, 91, 92, 93]"
14602,14602,0.02,0.0,0.0,0.01,0.03,"[63, 64, 65, 66, 67, 68, 69]"
14603,14603,0.0,0.03,0.0,0.0,0.03,"[57, 58, 59, 60, 61, 62]"
14604,14604,0.0,0.0,0.03,0.0,0.03,[121]
14605,14605,0.02,0.0,0.0,0.01,0.03,"[63, 64, 65, 66, 67, 68, 69]"
14606,14606,0.0,0.0,0.03,0.0,0.03,"[12, 13, 52, 101, 102, 103]"
14607,14607,0.02,0.01,0.0,0.0,0.03,"[43, 107]"
14608,14608,0.02,0.0,0.0,0.0,0.03,"[35, 47, 48, 86, 87, 88]"
14609,14609,0.02,0.01,0.0,0.0,0.03,"[43, 107]"
14610,14610,0.0,0.0,0.03,0.0,0.03,"[70, 71, 72, 73]"
14611,14611,0.02,0.0,0.0,0.0,0.03,"[70, 71, 72, 73]"
14612,14612,0.0,0.0,0.03,0.0,0.03,"[12, 13, 52, 101, 102, 103]"
14613,14613,0.0,0.0,0.03,0.0,0.03,"[74, 75, 76, 77, 78]"
14614,14614,0.01,0.01,0.0,0.0,0.03,"[10, 97, 98, 99, 100]"
14615,14615,0.02,0.01,0.0,0.0,0.03,"[43, 107]"
14616,14616,0.0,0.0,0.03,0.0,0.03,"[27, 28, 94, 95, 96]"
14617,14617,0.0,0.0,0.03,0.0,0.03,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
14618,14618,0.0,0.0,0.03,0.0,0.03,"[12, 13, 52, 101, 102, 103]"
14619,14619,0.02,0.0,0.0,0.0,0.03,"[12, 13, 52, 101, 102, 103]"
14620,14620,0.02,0.01,0.0,0.0,0.03,"[43, 107]"
14621,14621,0.0,0.0,0.03,0.0,0.03,"[38, 39, 90, 91, 92, 93]"
14622,14622,0.02,0.0,0.0,0.0,0.03,"[57, 58, 59, 60, 61, 62]"
14623,14623,0.02,0.01,0.0,0.0,0.03,[106]
14624,14624,0.0,0.02,0.0,0.0,0.03,"[70, 71, 72, 73]"
14625,14625,0.01,0.01,0.0,0.0,0.03,[120]
14626,14626,0.0,0.02,0.0,0.0,0.03,[106]
14627,14627,0.0,0.02,0.0,0.01,0.03,"[50, 89]"
14628,14628,0.01,0.01,0.0,0.0,0.03,[106]
14629,14629,0.0,0.02,0.0,0.0,0.03,"[12, 13, 52, 101, 102, 103]"
14630,14630,0.0,0.0,0.03,0.0,0.03,"[10, 97, 98, 99, 100]"
14631,14631,0.0,0.02,0.0,0.01,0.03,"[35, 47, 48, 86, 87, 88]"
14632,14632,0.01,0.01,0.0,0.0,0.03,"[118, 119]"
14633,14633,0.0,0.0,0.02,0.0,0.03,[121]
14634,14634,0.0,0.02,0.0,0.01,0.03,"[50, 89]"
14635,14635,0.02,0.01,0.0,0.0,0.03,"[12, 13, 52, 101, 102, 103]"
14636,14636,0.0,0.0,0.03,0.0,0.03,[108]
14637,14637,0.0,0.0,0.03,0.0,0.03,
14638,14638,0.0,0.0,0.03,0.0,0.03,"[70, 71, 72, 73]"
14639,14639,0.0,0.02,0.0,0.01,0.03,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
14640,14640,0.0,0.02,0.0,0.0,0.03,"[27, 28, 94, 95, 96]"
14641,14641,0.02,0.0,0.0,0.0,0.03,"[38, 39, 90, 91, 92, 93]"
14642,14642,0.02,0.0,0.0,0.0,0.03,"[104, 105]"
14643,14643,0.0,0.0,0.03,0.0,0.03,"[50, 89]"
14644,14644,0.02,0.01,0.0,0.0,0.03,[106]
14645,14645,0.0,0.0,0.03,0.0,0.03,"[50, 89]"
14646,14646,0.02,0.0,0.0,0.0,0.03,"[12, 13, 52, 101, 102, 103]"
14647,14647,0.0,0.0,0.03,0.0,0.03,"[10, 97, 98, 99, 100]"
14648,14648,0.0,0.0,0.03,0.0,0.03,"[10, 97, 98, 99, 100]"
14649,14649,0.0,0.0,0.03,0.0,0.03,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
14650,14650,0.01,0.01,0.0,0.0,0.03,"[118, 119]"
14651,14651,0.0,0.0,0.03,0.0,0.03,"[27, 28, 94, 95, 96]"
14652,14652,0.01,0.01,0.0,0.0,0.03,"[27, 28, 94, 95, 96]"
14653,14653,0.0,0.0,0.03,0.0,0.03,[121]
14654,14654,0.01,0.01,0.0,0.0,0.03,"[12, 13, 52, 101, 102, 103]"
14655,14655,0.0,0.02,0.0,0.0,0.03,"[35, 47, 48, 86, 87, 88]"
14656,14656,0.0,0.0,0.03,0.0,0.03,"[63, 64, 65, 66, 67, 68, 69]"
14657,14657,0.0,0.0,0.03,0.0,0.03,"[57, 58, 59, 60, 61, 62]"
14658,14658,0.02,0.0,0.0,0.0,0.03,"[38, 39, 90, 91, 92, 93]"
14659,14659,0.0,0.0,0.03,0.0,0.03,"[63, 64, 65, 66, 67, 68, 69]"
14660,14660,0.02,0.01,0.0,0.0,0.03,"[12, 13, 52, 101, 102, 103]"
14661,14661,0.01,0.01,0.0,0.0,0.03,"[110, 111, 112, 113, 114]"
14662,14662,0.02,0.0,0.0,0.0,0.03,"[70, 71, 72, 73]"
14663,14663,0.02,0.0,0.0,0.0,0.03,"[10, 97, 98, 99, 100]"
14664,14664,0.02,0.0,0.0,0.0,0.03,"[74, 75, 76, 77, 78]"
14665,14665,0.02,0.01,0.0,0.0,0.03,"[104, 105]"
14666,14666,0.0,0.0,0.03,0.0,0.03,"[63, 64, 65, 66, 67, 68, 69]"
14667,14667,0.0,0.02,0.0,0.0,0.03,"[38, 39, 90, 91, 92, 93]"
14668,14668,0.02,0.0,0.0,0.0,0.03,"[10, 97, 98, 99, 100]"
14669,14669,0.0,0.02,0.0,0.0,0.03,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
14670,14670,0.02,0.01,0.0,0.0,0.03,"[104, 105]"
14671,14671,0.0,0.02,0.0,0.01,0.03,"[10, 97, 98, 99, 100]"
14672,14672,0.02,0.0,0.0,0.0,0.03,"[50, 89]"
14673,14673,0.01,0.01,0.0,0.0,0.03,"[70, 71, 72, 73]"
14674,14674,0.0,0.0,0.03,0.0,0.03,"[63, 64, 65, 66, 67, 68, 69]"
14675,14675,0.01,0.01,0.0,0.0,0.03,"[104, 105]"
14676,14676,0.0,0.0,0.03,0.0,0.03,"[70, 71, 72, 73]"
14677,14677,0.02,0.0,0.0,0.0,0.03,"[27, 28, 94, 95, 96]"
14678,14678,0.02,0.01,0.0,0.0,0.03,"[12, 13, 52, 101, 102, 103]"
14679,14679,0.0,0.0,0.03,0.0,0.03,"[27, 28, 94, 95, 96]"
14680,14680,0.0,0.02,0.0,0.0,0.03,"[63, 64, 65, 66, 67, 68, 69]"
14681,14681,0.02,0.0,0.0,0.0,0.03,"[27, 28, 94, 95, 96]"
14682,14682,0.0,0.02,0.0,0.0,0.03,"[104, 105]"
14683,14683,0.0,0.0,0.03,0.0,0.03,"[38, 39, 90, 91, 92, 93]"
14684,14684,0.02,0.01,0.0,0.0,0.03,"[12, 13, 52, 101, 102, 103]"
14685,14685,0.01,0.01,0.0,0.0,0.03,"[104, 105]"
14686,14686,0.02,0.0,0.0,0.0,0.03,"[50, 89]"
14687,14687,0.0,0.02,0.0,0.0,0.03,"[104, 105]"
14688,14688,0.0,0.0,0.03,0.0,0.03,"[27, 28, 94, 95, 96]"
14689,14689,0.0,0.0,0.03,0.0,0.03,"[12, 13, 52, 101, 102, 103]"
14690,14690,0.0,0.0,0.03,0.0,0.03,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
14691,14691,0.0,0.02,0.0,0.0,0.03,"[57, 58, 59, 60, 61, 62]"
14692,14692,0.02,0.0,0.0,0.0,0.03,"[38, 39, 90, 91, 92, 93]"
14693,14693,0.0,0.0,0.03,0.0,0.03,"[12, 13, 52, 101, 102, 103]"
14694,14694,0.02,0.0,0.0,0.0,0.03,"[38, 39, 90, 91, 92, 93]"
14695,14695,0.02,0.0,0.0,0.0,0.03,"[35, 47, 48, 86, 87, 88]"
14696,14696,0.0,0.0,0.03,0.0,0.03,"[27, 28, 94, 95, 96]"
14697,14697,0.0,0.02,0.0,0.0,0.03,"[38, 39, 90, 91, 92, 93]"
14698,14698,0.0,0.0,0.03,0.0,0.03,"[35, 47, 48, 86, 87, 88]"
14699,14699,0.0,0.0,0.03,0.0,0.03,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
14700,14700,0.0,0.0,0.03,0.0,0.03,[120]
14701,14701,0.0,0.01,0.01,0.0,0.03,"[63, 64, 65, 66, 67, 68, 69]"
14702,14702,0.02,0.0,0.0,0.0,0.03,"[38, 39, 90, 91, 92, 93]"
14703,14703,0.02,0.01,0.0,0.0,0.03,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
14704,14704,0.0,0.0,0.03,0.0,0.03,"[27, 28, 94, 95, 96]"
14705,14705,0.01,0.01,0.0,0.0,0.03,"[12, 13, 52, 101, 102, 103]"
14706,14706,0.0,0.0,0.03,0.0,0.03,"[35, 47, 48, 86, 87, 88]"
14707,14707,0.0,0.0,0.03,0.0,0.03,"[38, 39, 90, 91, 92, 93]"
14708,14708,0.0,0.0,0.03,0.0,0.03,[108]
14709,14709,0.0,0.0,0.03,0.0,0.03,"[57, 58, 59, 60, 61, 62]"
14710,14710,0.0,0.02,0.0,0.0,0.03,"[35, 47, 48, 86, 87, 88]"
14711,14711,0.0,0.02,0.0,0.0,0.03,"[38, 39, 90, 91, 92, 93]"
14712,14712,0.0,0.02,0.0,0.0,0.03,"[12, 13, 52, 101, 102, 103]"
14713,14713,0.0,0.0,0.03,0.0,0.03,"[50, 89]"
14714,14714,0.01,0.01,0.0,0.0,0.03,
14715,14715,0.02,0.01,0.0,0.0,0.03,"[63, 64, 65, 66, 67, 68, 69]"
14716,14716,0.01,0.01,0.0,0.0,0.03,[120]
14717,14717,0.02,0.0,0.0,0.0,0.03,"[38, 39, 90, 91, 92, 93]"
14718,14718,0.02,0.0,0.0,0.0,0.03,
14719,14719,0.0,0.0,0.03,0.0,0.03,"[74, 75, 76, 77, 78]"
14720,14720,0.01,0.01,0.0,0.0,0.03,"[43, 107]"
14721,14721,0.02,0.0,0.0,0.0,0.03,"[38, 39, 90, 91, 92, 93]"
14722,14722,0.02,0.01,0.0,0.0,0.03,"[43, 107]"
14723,14723,0.0,0.0,0.03,0.0,0.03,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
14724,14724,0.0,0.0,0.03,0.0,0.03,"[63, 64, 65, 66, 67, 68, 69]"
14725,14725,0.01,0.01,0.0,0.0,0.03,"[12, 13, 52, 101, 102, 103]"
14726,14726,0.02,0.0,0.0,0.0,0.03,"[35, 47, 48, 86, 87, 88]"
14727,14727,0.0,0.02,0.0,0.0,0.03,"[74, 75, 76, 77, 78]"
14728,14728,0.0,0.02,0.0,0.0,0.03,"[43, 107]"
14729,14729,0.0,0.02,0.0,0.0,0.03,"[63, 64, 65, 66, 67, 68, 69]"
14730,14730,0.0,0.0,0.03,0.0,0.03,"[50, 89]"
14731,14731,0.0,0.0,0.03,0.0,0.03,"[74, 75, 76, 77, 78]"
14732,14732,0.0,0.0,0.03,0.0,0.03,"[10, 97, 98, 99, 100]"
14733,14733,0.01,0.01,0.0,0.0,0.03,"[12, 13, 52, 101, 102, 103]"
14734,14734,0.0,0.0,0.02,0.0,0.03,"[12, 13, 52, 101, 102, 103]"
14735,14735,0.01,0.01,0.0,0.0,0.03,"[115, 116, 117]"
14736,14736,0.0,0.0,0.03,0.0,0.03,"[35, 47, 48, 86, 87, 88]"
14737,14737,0.0,0.0,0.03,0.0,0.03,"[38, 39, 90, 91, 92, 93]"
14738,14738,0.02,0.0,0.0,0.0,0.03,"[57, 58, 59, 60, 61, 62]"
14739,14739,0.0,0.0,0.03,0.0,0.03,"[27, 28, 94, 95, 96]"
14740,14740,0.0,0.0,0.03,0.0,0.03,[122]
14741,14741,0.02,0.0,0.0,0.0,0.03,"[10, 97, 98, 99, 100]"
14742,14742,0.0,0.0,0.03,0.0,0.03,"[27, 28, 94, 95, 96]"
14743,14743,0.02,0.0,0.0,0.0,0.03,"[10, 97, 98, 99, 100]"
14744,14744,0.01,0.01,0.0,0.0,0.03,[120]
14745,14745,0.0,0.0,0.03,0.0,0.03,"[38, 39, 90, 91, 92, 93]"
14746,14746,0.0,0.0,0.02,0.0,0.03,[121]
14747,14747,0.0,0.0,0.03,0.0,0.03,"[10, 97, 98, 99, 100]"
14748,14748,0.0,0.0,0.03,0.0,0.03,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
14749,14749,0.0,0.0,0.03,0.0,0.03,
14750,14750,0.0,0.0,0.03,0.0,0.03,"[12, 13, 52, 101, 102, 103]"
14751,14751,0.0,0.0,0.02,0.0,0.02,"[57, 58, 59, 60, 61, 62]"
14752,14752,0.02,0.0,0.0,0.0,0.02,"[38, 39, 90, 91, 92, 93]"
14753,14753,0.0,0.0,0.02,0.0,0.02,"[70, 71, 72, 73]"
14754,14754,0.02,0.0,0.0,0.0,0.02,"[35, 47, 48, 86, 87, 88]"
14755,14755,0.02,0.0,0.0,0.0,0.02,"[57, 58, 59, 60, 61, 62]"
14756,14756,0.0,0.02,0.0,0.0,0.02,"[104, 105]"
14757,14757,0.0,0.0,0.02,0.0,0.02,"[38, 39, 90, 91, 92, 93]"
14758,14758,0.0,0.0,0.02,0.0,0.02,"[10, 97, 98, 99, 100]"
14759,14759,0.02,0.0,0.0,0.0,0.02,
14760,14760,0.0,0.02,0.0,0.0,0.02,"[35, 47, 48, 86, 87, 88]"
14761,14761,0.0,0.02,0.0,0.0,0.02,"[12, 13, 52, 101, 102, 103]"
14762,14762,0.02,0.01,0.0,0.0,0.02,"[104, 105]"
14763,14763,0.0,0.0,0.02,0.0,0.02,"[50, 89]"
14764,14764,0.0,0.0,0.02,0.0,0.02,"[50, 89]"
14765,14765,0.02,0.01,0.0,0.0,0.02,[106]
14766,14766,0.0,0.0,0.02,0.0,0.02,"[74, 75, 76, 77, 78]"
14767,14767,0.0,0.02,0.0,0.0,0.02,"[38, 39, 90, 91, 92, 93]"
14768,14768,0.0,0.0,0.02,0.0,0.02,[121]
14769,14769,0.0,0.0,0.02,0.0,0.02,"[38, 39, 90, 91, 92, 93]"
14770,14770,0.0,0.02,0.0,0.0,0.02,"[38, 39, 90, 91, 92, 93]"
14771,14771,0.0,0.02,0.0,0.0,0.02,"[12, 13, 52, 101, 102, 103]"
14772,14772,0.0,0.02,0.0,0.0,0.02,"[38, 39, 90, 91, 92, 93]"
14773,14773,0.0,0.0,0.02,0.0,0.02,"[10, 97, 98, 99, 100]"
14774,14774,0.0,0.02,0.0,0.0,0.02,"[115, 116, 117]"
14775,14775,0.0,0.0,0.02,0.0,0.02,"[27, 28, 94, 95, 96]"
14776,14776,0.0,0.0,0.02,0.0,0.02,"[104, 105]"
14777,14777,0.0,0.0,0.02,0.0,0.02,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
14778,14778,0.02,0.01,0.0,0.0,0.02,"[43, 107]"
14779,14779,0.02,0.01,0.0,0.0,0.02,[106]
14780,14780,0.01,0.01,0.0,0.0,0.02,"[10, 97, 98, 99, 100]"
14781,14781,0.02,0.0,0.0,0.0,0.02,"[50, 89]"
14782,14782,0.0,0.0,0.02,0.0,0.02,
14783,14783,0.0,0.0,0.02,0.0,0.02,"[12, 13, 52, 101, 102, 103]"
14784,14784,0.0,0.0,0.02,0.0,0.02,"[12, 13, 52, 101, 102, 103]"
14785,14785,0.0,0.02,0.0,0.0,0.02,"[27, 28, 94, 95, 96]"
14786,14786,0.0,0.0,0.02,0.0,0.02,"[104, 105]"
14787,14787,0.02,0.0,0.0,0.0,0.02,
14788,14788,0.0,0.0,0.02,0.0,0.02,"[70, 71, 72, 73]"
14789,14789,0.0,0.0,0.02,0.0,0.02,"[50, 89]"
14790,14790,0.0,0.0,0.02,0.0,0.02,"[104, 105]"
14791,14791,0.02,0.0,0.0,0.0,0.02,"[10, 97, 98, 99, 100]"
14792,14792,0.0,0.0,0.02,0.0,0.02,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
14793,14793,0.02,0.01,0.0,0.0,0.02,"[104, 105]"
14794,14794,0.02,0.01,0.0,0.0,0.02,[106]
14795,14795,0.0,0.02,0.0,0.0,0.02,"[57, 58, 59, 60, 61, 62]"
14796,14796,0.0,0.0,0.02,0.0,0.02,"[50, 89]"
14797,14797,0.02,0.01,0.0,0.0,0.02,
14798,14798,0.0,0.0,0.02,0.0,0.02,"[35, 47, 48, 86, 87, 88]"
14799,14799,0.01,0.01,0.0,0.0,0.02,"[12, 13, 52, 101, 102, 103]"
14800,14800,0.01,0.01,0.0,0.0,0.02,"[50, 89]"
14801,14801,0.0,0.0,0.02,0.0,0.02,"[27, 28, 94, 95, 96]"
14802,14802,0.0,0.02,0.0,0.0,0.02,"[10, 97, 98, 99, 100]"
14803,14803,0.02,0.01,0.0,0.0,0.02,[106]
14804,14804,0.02,0.01,0.0,0.0,0.02,"[43, 107]"
14805,14805,0.0,0.02,0.0,0.01,0.02,"[10, 97, 98, 99, 100]"
14806,14806,0.0,0.02,0.0,0.0,0.02,"[57, 58, 59, 60, 61, 62]"
14807,14807,0.02,0.0,0.0,0.0,0.02,"[12, 13, 52, 101, 102, 103]"
14808,14808,0.0,0.02,0.0,0.0,0.02,"[57, 58, 59, 60, 61, 62]"
14809,14809,0.02,0.0,0.0,0.0,0.02,"[27, 28, 94, 95, 96]"
14810,14810,0.0,0.0,0.02,0.0,0.02,"[50, 89]"
14811,14811,0.0,0.0,0.02,0.0,0.02,"[70, 71, 72, 73]"
14812,14812,0.0,0.0,0.02,0.0,0.02,"[63, 64, 65, 66, 67, 68, 69]"
14813,14813,0.0,0.02,0.0,0.0,0.02,"[38, 39, 90, 91, 92, 93]"
14814,14814,0.02,0.0,0.0,0.0,0.02,"[70, 71, 72, 73]"
14815,14815,0.02,0.01,0.0,0.0,0.02,"[104, 105]"
14816,14816,0.0,0.0,0.02,0.0,0.02,"[35, 47, 48, 86, 87, 88]"
14817,14817,0.0,0.0,0.02,0.0,0.02,"[63, 64, 65, 66, 67, 68, 69]"
14818,14818,0.0,0.0,0.02,0.0,0.02,"[63, 64, 65, 66, 67, 68, 69]"
14819,14819,0.0,0.0,0.02,0.0,0.02,"[27, 28, 94, 95, 96]"
14820,14820,0.0,0.0,0.02,0.0,0.02,"[50, 89]"
14821,14821,0.0,0.02,0.0,0.0,0.02,"[50, 89]"
14822,14822,0.0,0.02,0.0,0.0,0.02,"[35, 47, 48, 86, 87, 88]"
14823,14823,0.0,0.02,0.0,0.0,0.02,"[57, 58, 59, 60, 61, 62]"
14824,14824,0.0,0.0,0.02,0.0,0.02,"[27, 28, 94, 95, 96]"
14825,14825,0.0,0.0,0.02,0.0,0.02,"[70, 71, 72, 73]"
14826,14826,0.02,0.0,0.0,0.0,0.02,"[10, 97, 98, 99, 100]"
14827,14827,0.02,0.01,0.0,0.0,0.02,"[104, 105]"
14828,14828,0.01,0.01,0.0,0.0,0.02,"[12, 13, 52, 101, 102, 103]"
14829,14829,0.02,0.01,0.0,0.0,0.02,"[104, 105]"
14830,14830,0.01,0.01,0.0,0.0,0.02,"[115, 116, 117]"
14831,14831,0.02,0.01,0.0,0.0,0.02,
14832,14832,0.0,0.0,0.02,0.0,0.02,"[50, 89]"
14833,14833,0.0,0.02,0.0,0.0,0.02,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
14834,14834,0.0,0.02,0.0,0.0,0.02,"[27, 28, 94, 95, 96]"
14835,14835,0.01,0.01,0.0,0.0,0.02,"[118, 119]"
14836,14836,0.0,0.0,0.02,0.0,0.02,[122]
14837,14837,0.0,0.0,0.02,0.0,0.02,
14838,14838,0.0,0.0,0.02,0.0,0.02,
14839,14839,0.0,0.0,0.02,0.0,0.02,"[10, 97, 98, 99, 100]"
14840,14840,0.0,0.0,0.02,0.0,0.02,"[63, 64, 65, 66, 67, 68, 69]"
